scenario,variant,n,penalty,weight,strategy,ndcg
multichange,delay3,3,5,var1,SubtreeWithUncertaintyPropagation,0.750000
multichange,delay3,3,5,var1,SubtreeWithPenalty,0.750000
multichange,delay3,3,5,var1,SubtreeWithUncertaintyPropagationAndPenalty,0.750000
multichange,delay3,3,5,var1,ResponseTimeAnalysis,0.867320
multichange,delay3,3,5,var1,ResponseTimeAnalysisWithPenalty,0.867320
multichange,delay3,3,5,var1,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.921787
multichange,delay3,3,5,var1,HybridWithUncertainty,0.750000
multichange,delay3,3,5,var1,HybridWithUncertaintyPropagation,0.750000
multichange,delay3,3,5,var1,HybridWithUncertaintyAndPenalty,0.824020
multichange,delay3,3,5,var1,HybridWithUncertaintyPropagationAndPenalty,0.808660
multichange,delay3,3,5,var0,Subtree,0.750000
multichange,delay3,3,5,var0,SubtreeWithUncertainty,0.750000
multichange,delay3,3,5,var0,SubtreeWithUncertaintyPropagation,0.750000
multichange,delay3,3,5,var0,SubtreeWithPenalty,0.750000
multichange,delay3,3,5,var0,SubtreeWithUncertaintyPropagationAndPenalty,0.750000
multichange,delay3,3,5,var0,ResponseTimeAnalysis,0.867320
multichange,delay3,3,5,var0,ResponseTimeAnalysisWithPenalty,0.867320
multichange,delay3,3,5,var0,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.921787
multichange,delay3,3,5,var0,HybridWithUncertainty,0.750000
multichange,delay3,3,5,var0,HybridWithUncertaintyPropagation,0.750000
multichange,delay3,3,5,var0,HybridWithUncertaintyAndPenalty,0.824020
multichange,delay3,3,5,var0,HybridWithUncertaintyPropagationAndPenalty,0.808660
multichange,delay3,3,7,var1,Subtree,0.750000
multichange,delay3,3,7,var1,SubtreeWithUncertainty,0.750000
multichange,delay3,3,7,var1,SubtreeWithUncertaintyPropagation,0.750000
multichange,delay3,3,7,var1,SubtreeWithPenalty,0.750000
multichange,delay3,3,7,var1,SubtreeWithUncertaintyPropagationAndPenalty,0.750000
multichange,delay3,3,7,var1,ResponseTimeAnalysis,0.867320
multichange,delay3,3,7,var1,ResponseTimeAnalysisWithPenalty,0.867320
multichange,delay3,3,7,var1,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.921787
multichange,delay3,3,7,var1,HybridWithUncertainty,0.750000
multichange,delay3,3,7,var1,HybridWithUncertaintyPropagation,0.750000
multichange,delay3,3,7,var1,HybridWithUncertaintyAndPenalty,0.896650
multichange,delay3,3,7,var1,HybridWithUncertaintyPropagationAndPenalty,0.816340
multichange,delay3,3,7,var0,Subtree,0.750000
multichange,delay3,3,7,var0,SubtreeWithUncertainty,0.750000
multichange,delay3,3,7,var0,SubtreeWithUncertaintyPropagation,0.750000
multichange,delay3,3,7,var0,SubtreeWithPenalty,0.750000
multichange,delay3,3,7,var0,SubtreeWithUncertaintyPropagationAndPenalty,0.750000
multichange,delay3,3,7,var0,ResponseTimeAnalysis,0.867320
multichange,delay3,3,7,var0,ResponseTimeAnalysisWithPenalty,0.867320
multichange,delay3,3,7,var0,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.921787
multichange,delay3,3,7,var0,HybridWithUncertainty,0.750000
multichange,delay3,3,7,var0,HybridWithUncertaintyPropagation,0.750000
multichange,delay3,3,7,var0,HybridWithUncertaintyAndPenalty,0.896650
multichange,delay3,3,7,var0,HybridWithUncertaintyPropagationAndPenalty,0.816340
multichange,delay3,3,9,var0,Subtree,0.750000
multichange,delay3,3,9,var0,SubtreeWithUncertainty,0.750000
multichange,delay3,3,9,var0,SubtreeWithUncertaintyPropagation,0.750000
multichange,delay3,3,9,var0,SubtreeWithPenalty,0.750000
multichange,delay3,3,9,var0,SubtreeWithUncertaintyPropagationAndPenalty,0.750000
multichange,delay3,3,9,var0,ResponseTimeAnalysis,0.867320
multichange,delay3,3,9,var0,ResponseTimeAnalysisWithPenalty,0.867320
multichange,delay3,3,9,var0,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.921787
multichange,delay3,3,9,var0,HybridWithUncertainty,0.750000
multichange,delay3,3,9,var0,HybridWithUncertaintyPropagation,0.750000
multichange,delay3,3,9,var0,HybridWithUncertaintyAndPenalty,0.896650
multichange,delay3,3,9,var0,HybridWithUncertaintyPropagationAndPenalty,0.824020
multichange,delay3,3,9,var1,Subtree,0.750000
multichange,delay3,3,9,var1,SubtreeWithUncertainty,0.750000
multichange,delay3,3,9,var1,SubtreeWithUncertaintyPropagation,0.750000
multichange,delay3,3,9,var1,SubtreeWithPenalty,0.750000
multichange,delay3,3,9,var1,SubtreeWithUncertaintyPropagationAndPenalty,0.750000
multichange,delay3,3,9,var1,ResponseTimeAnalysis,0.867320
multichange,delay3,3,9,var1,ResponseTimeAnalysisWithPenalty,0.867320
multichange,delay3,3,9,var1,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.921787
multichange,delay3,3,9,var1,HybridWithUncertainty,0.750000
multichange,delay3,3,9,var1,HybridWithUncertaintyPropagation,0.750000
multichange,delay3,3,9,var1,HybridWithUncertaintyAndPenalty,0.896650
multichange,delay3,3,9,var1,HybridWithUncertaintyPropagationAndPenalty,0.824020
multichange,delay3,3,7,var2,Subtree,0.750000
multichange,delay3,3,7,var2,SubtreeWithUncertainty,0.750000
multichange,delay3,3,7,var2,SubtreeWithUncertaintyPropagation,0.750000
multichange,delay3,3,7,var2,SubtreeWithPenalty,0.750000
multichange,delay3,3,7,var2,SubtreeWithUncertaintyPropagationAndPenalty,0.750000
multichange,delay3,3,7,var2,ResponseTimeAnalysis,0.867320
multichange,delay3,3,7,var2,ResponseTimeAnalysisWithPenalty,0.867320
multichange,delay3,3,7,var2,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.867320
multichange,delay3,3,7,var2,HybridWithUncertainty,0.750000
multichange,delay3,3,7,var2,HybridWithUncertaintyPropagation,0.750000
multichange,delay3,3,7,var2,HybridWithUncertaintyAndPenalty,0.867320
multichange,delay3,3,7,var2,HybridWithUncertaintyPropagationAndPenalty,0.808660
multichange,delay3,3,7,var3,Subtree,0.750000
multichange,delay3,3,7,var3,SubtreeWithUncertainty,0.750000
multichange,delay3,3,7,var3,SubtreeWithUncertaintyPropagation,0.750000
multichange,delay3,3,7,var3,SubtreeWithPenalty,0.750000
multichange,delay3,3,7,var3,SubtreeWithUncertaintyPropagationAndPenalty,0.750000
multichange,delay3,3,7,var3,ResponseTimeAnalysis,0.867320
multichange,delay3,3,7,var3,ResponseTimeAnalysisWithPenalty,0.867320
multichange,delay3,3,7,var3,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.921787
multichange,delay3,3,7,var3,HybridWithUncertainty,0.779330
multichange,delay3,3,7,var3,HybridWithUncertaintyPropagation,0.750000
multichange,delay3,3,7,var3,HybridWithUncertaintyAndPenalty,0.925980
multichange,delay3,3,7,var3,HybridWithUncertaintyPropagationAndPenalty,0.808660
multichange,delay3,3,5,var2,Subtree,0.750000
multichange,delay3,3,5,var2,SubtreeWithUncertainty,0.750000
multichange,delay3,3,5,var2,SubtreeWithUncertaintyPropagation,0.750000
multichange,delay3,3,5,var2,SubtreeWithPenalty,0.750000
multichange,delay3,3,5,var2,SubtreeWithUncertaintyPropagationAndPenalty,0.750000
multichange,delay3,3,5,var2,ResponseTimeAnalysis,0.867320
multichange,delay3,3,5,var2,ResponseTimeAnalysisWithPenalty,0.867320
multichange,delay3,3,5,var2,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.867320
multichange,delay3,3,5,var2,HybridWithUncertainty,0.750000
multichange,delay3,3,5,var2,HybridWithUncertaintyPropagation,0.750000
multichange,delay3,3,5,var2,HybridWithUncertaintyAndPenalty,0.824020
multichange,delay3,3,5,var2,HybridWithUncertaintyPropagationAndPenalty,0.779330
multichange,delay3,3,5,var3,Subtree,0.750000
multichange,delay3,3,5,var3,SubtreeWithUncertainty,0.750000
multichange,delay3,3,5,var3,SubtreeWithUncertaintyPropagation,0.750000
multichange,delay3,3,5,var3,SubtreeWithPenalty,0.750000
multichange,delay3,3,5,var3,SubtreeWithUncertaintyPropagationAndPenalty,0.750000
multichange,delay3,3,5,var3,ResponseTimeAnalysis,0.867320
multichange,delay3,3,5,var3,ResponseTimeAnalysisWithPenalty,0.867320
multichange,delay3,3,5,var3,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.921787
multichange,delay3,3,5,var3,HybridWithUncertainty,0.779330
multichange,delay3,3,5,var3,HybridWithUncertaintyPropagation,0.750000
multichange,delay3,3,5,var3,HybridWithUncertaintyAndPenalty,0.853350
multichange,delay3,3,5,var3,HybridWithUncertaintyPropagationAndPenalty,0.808660
multichange,delay3,3,1,var3,Subtree,0.750000
multichange,delay3,3,1,var3,SubtreeWithUncertainty,0.750000
multichange,delay3,3,1,var3,SubtreeWithUncertaintyPropagation,0.750000
multichange,delay3,3,1,var3,SubtreeWithPenalty,0.750000
multichange,delay3,3,1,var3,SubtreeWithUncertaintyPropagationAndPenalty,0.750000
multichange,delay3,3,1,var3,ResponseTimeAnalysis,0.867320
multichange,delay3,3,1,var3,ResponseTimeAnalysisWithPenalty,0.867320
multichange,delay3,3,1,var3,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.800980
multichange,delay3,3,1,var3,HybridWithUncertainty,0.779330
multichange,delay3,3,1,var3,HybridWithUncertaintyPropagation,0.750000
multichange,delay3,3,1,var3,HybridWithUncertaintyAndPenalty,0.779330
multichange,delay3,3,1,var3,HybridWithUncertaintyPropagationAndPenalty,0.750000
multichange,delay3,3,1,var2,Subtree,0.750000
multichange,delay3,3,1,var2,SubtreeWithUncertainty,0.750000
multichange,delay3,3,1,var2,SubtreeWithUncertaintyPropagation,0.750000
multichange,delay3,3,1,var2,SubtreeWithPenalty,0.750000
multichange,delay3,3,1,var2,SubtreeWithUncertaintyPropagationAndPenalty,0.750000
multichange,delay3,3,1,var2,ResponseTimeAnalysis,0.867320
multichange,delay3,3,1,var2,ResponseTimeAnalysisWithPenalty,0.867320
multichange,delay3,3,1,var2,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.867320
multichange,delay3,3,1,var2,HybridWithUncertainty,0.750000
multichange,delay3,3,1,var2,HybridWithUncertaintyPropagation,0.750000
multichange,delay3,3,1,var2,HybridWithUncertaintyAndPenalty,0.750000
multichange,delay3,3,1,var2,HybridWithUncertaintyPropagationAndPenalty,0.750000
multichange,delay3,3,3,var3,Subtree,0.750000
multichange,delay3,3,3,var3,SubtreeWithUncertainty,0.750000
multichange,delay3,3,3,var3,SubtreeWithUncertaintyPropagation,0.750000
multichange,delay3,3,3,var3,SubtreeWithPenalty,0.750000
multichange,delay3,3,3,var3,SubtreeWithUncertaintyPropagationAndPenalty,0.750000
multichange,delay3,3,3,var3,ResponseTimeAnalysis,0.867320
multichange,delay3,3,3,var3,ResponseTimeAnalysisWithPenalty,0.867320
multichange,delay3,3,3,var3,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.921787
multichange,delay3,3,3,var3,HybridWithUncertainty,0.779330
multichange,delay3,3,3,var3,HybridWithUncertaintyPropagation,0.750000
multichange,delay3,3,3,var3,HybridWithUncertaintyAndPenalty,0.808660
multichange,delay3,3,3,var3,HybridWithUncertaintyPropagationAndPenalty,0.779330
multichange,delay3,3,3,var2,Subtree,0.750000
multichange,delay3,3,3,var2,SubtreeWithUncertainty,0.750000
multichange,delay3,3,3,var2,SubtreeWithUncertaintyPropagation,0.750000
multichange,delay3,3,3,var2,SubtreeWithPenalty,0.750000
multichange,delay3,3,3,var2,SubtreeWithUncertaintyPropagationAndPenalty,0.750000
multichange,delay3,3,3,var2,ResponseTimeAnalysis,0.867320
multichange,delay3,3,3,var2,ResponseTimeAnalysisWithPenalty,0.867320
multichange,delay3,3,3,var2,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.867320
multichange,delay3,3,3,var2,HybridWithUncertainty,0.750000
multichange,delay3,3,3,var2,HybridWithUncertaintyPropagation,0.750000
multichange,delay3,3,3,var2,HybridWithUncertaintyAndPenalty,0.808660
multichange,delay3,3,3,var2,HybridWithUncertaintyPropagationAndPenalty,0.750000
multichange,delay3,5,9,var3,Subtree,0.756207
multichange,delay3,5,9,var3,SubtreeWithUncertainty,0.823951
multichange,delay3,5,9,var3,SubtreeWithUncertaintyPropagation,0.801868
multichange,delay3,5,9,var3,SubtreeWithPenalty,0.768620
multichange,delay3,5,9,var3,SubtreeWithUncertaintyPropagationAndPenalty,0.766624
multichange,delay3,5,9,var3,ResponseTimeAnalysis,0.896966
multichange,delay3,5,9,var3,ResponseTimeAnalysisWithPenalty,0.896966
multichange,delay3,5,9,var3,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.914436
multichange,delay3,5,9,var3,HybridWithUncertainty,0.848256
multichange,delay3,5,9,var3,HybridWithUncertaintyPropagation,0.805861
multichange,delay3,5,9,var3,HybridWithUncertaintyAndPenalty,0.907275
multichange,delay3,5,9,var3,HybridWithUncertaintyPropagationAndPenalty,0.890651
multichange,delay3,5,9,var2,Subtree,0.756207
multichange,delay3,5,9,var2,SubtreeWithUncertainty,0.768620
multichange,delay3,5,9,var2,SubtreeWithUncertaintyPropagation,0.766624
multichange,delay3,5,9,var2,SubtreeWithPenalty,0.768620
multichange,delay3,5,9,var2,SubtreeWithUncertaintyPropagationAndPenalty,0.766624
multichange,delay3,5,9,var2,ResponseTimeAnalysis,0.896966
multichange,delay3,5,9,var2,ResponseTimeAnalysisWithPenalty,0.896966
multichange,delay3,5,9,var2,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.896966
multichange,delay3,5,9,var2,HybridWithUncertainty,0.817609
multichange,delay3,5,9,var2,HybridWithUncertaintyPropagation,0.766624
multichange,delay3,5,9,var2,HybridWithUncertaintyAndPenalty,0.900959
multichange,delay3,5,9,var2,HybridWithUncertaintyPropagationAndPenalty,0.898586
multichange,delay3,5,3,var0,Subtree,0.756207
multichange,delay3,5,3,var0,SubtreeWithUncertainty,0.805861
multichange,delay3,5,3,var0,SubtreeWithUncertaintyPropagation,0.801868
multichange,delay3,5,3,var0,SubtreeWithPenalty,0.768620
multichange,delay3,5,3,var0,SubtreeWithUncertaintyPropagationAndPenalty,0.766624
multichange,delay3,5,3,var0,ResponseTimeAnalysis,0.896966
multichange,delay3,5,3,var0,ResponseTimeAnalysisWithPenalty,0.896966
multichange,delay3,5,3,var0,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.914436
multichange,delay3,5,3,var0,HybridWithUncertainty,0.843102
multichange,delay3,5,3,var0,HybridWithUncertaintyPropagation,0.805861
multichange,delay3,5,3,var0,HybridWithUncertaintyAndPenalty,0.888654
multichange,delay3,5,3,var0,HybridWithUncertaintyPropagationAndPenalty,0.865878
multichange,delay3,5,3,var1,Subtree,0.756207
multichange,delay3,5,3,var1,SubtreeWithUncertainty,0.805861
multichange,delay3,5,3,var1,SubtreeWithUncertaintyPropagation,0.801868
multichange,delay3,5,3,var1,SubtreeWithPenalty,0.768620
multichange,delay3,5,3,var1,SubtreeWithUncertaintyPropagationAndPenalty,0.766624
multichange,delay3,5,3,var1,ResponseTimeAnalysis,0.896966
multichange,delay3,5,3,var1,ResponseTimeAnalysisWithPenalty,0.896966
multichange,delay3,5,3,var1,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.914436
multichange,delay3,5,3,var1,HybridWithUncertainty,0.843102
multichange,delay3,5,3,var1,HybridWithUncertaintyPropagation,0.805861
multichange,delay3,5,3,var1,HybridWithUncertaintyAndPenalty,0.888654
multichange,delay3,5,3,var1,HybridWithUncertaintyPropagationAndPenalty,0.865878
multichange,delay3,5,1,var0,Subtree,0.756207
multichange,delay3,5,1,var0,SubtreeWithUncertainty,0.805861
multichange,delay3,5,1,var0,SubtreeWithUncertaintyPropagation,0.801868
multichange,delay3,5,1,var0,SubtreeWithPenalty,0.768620
multichange,delay3,5,1,var0,SubtreeWithUncertaintyPropagationAndPenalty,0.784246
multichange,delay3,5,1,var0,ResponseTimeAnalysis,0.896966
multichange,delay3,5,1,var0,ResponseTimeAnalysisWithPenalty,0.896966
multichange,delay3,5,1,var0,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.864422
multichange,delay3,5,1,var0,HybridWithUncertainty,0.843102
multichange,delay3,5,1,var0,HybridWithUncertaintyPropagation,0.805861
multichange,delay3,5,1,var0,HybridWithUncertaintyAndPenalty,0.843102
multichange,delay3,5,1,var0,HybridWithUncertaintyPropagationAndPenalty,0.805861
multichange,delay3,5,1,var1,Subtree,0.756207
multichange,delay3,5,1,var1,SubtreeWithUncertainty,0.805861
multichange,delay3,5,1,var1,SubtreeWithUncertaintyPropagation,0.801868
multichange,delay3,5,1,var1,SubtreeWithPenalty,0.768620
multichange,delay3,5,1,var1,SubtreeWithUncertaintyPropagationAndPenalty,0.784246
multichange,delay3,5,1,var1,ResponseTimeAnalysis,0.896966
multichange,delay3,5,1,var1,ResponseTimeAnalysisWithPenalty,0.896966
multichange,delay3,5,1,var1,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.864422
multichange,delay3,5,1,var1,HybridWithUncertainty,0.843102
multichange,delay3,5,1,var1,HybridWithUncertaintyPropagation,0.805861
multichange,delay3,5,1,var1,HybridWithUncertaintyAndPenalty,0.843102
multichange,delay3,5,1,var1,HybridWithUncertaintyPropagationAndPenalty,0.805861
multichange,delay3,5,5,var1,Subtree,0.756207
multichange,delay3,5,5,var1,SubtreeWithUncertainty,0.805861
multichange,delay3,5,5,var1,SubtreeWithUncertaintyPropagation,0.801868
multichange,delay3,5,5,var1,SubtreeWithPenalty,0.768620
multichange,delay3,5,5,var1,SubtreeWithUncertaintyPropagationAndPenalty,0.766624
multichange,delay3,5,5,var1,ResponseTimeAnalysis,0.896966
multichange,delay3,5,5,var1,ResponseTimeAnalysisWithPenalty,0.896966
multichange,delay3,5,5,var1,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.914436
multichange,delay3,5,5,var1,HybridWithUncertainty,0.843102
multichange,delay3,5,5,var1,HybridWithUncertaintyPropagation,0.805861
multichange,delay3,5,5,var1,HybridWithUncertaintyAndPenalty,0.900583
multichange,delay3,5,5,var1,HybridWithUncertaintyPropagationAndPenalty,0.890651
multichange,delay3,5,5,var0,Subtree,0.756207
multichange,delay3,5,5,var0,SubtreeWithUncertainty,0.805861
multichange,delay3,5,5,var0,SubtreeWithUncertaintyPropagation,0.801868
multichange,delay3,5,5,var0,SubtreeWithPenalty,0.768620
multichange,delay3,5,5,var0,SubtreeWithUncertaintyPropagationAndPenalty,0.766624
multichange,delay3,5,5,var0,ResponseTimeAnalysis,0.896966
multichange,delay3,5,5,var0,ResponseTimeAnalysisWithPenalty,0.896966
multichange,delay3,5,5,var0,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.914436
multichange,delay3,5,5,var0,HybridWithUncertainty,0.843102
multichange,delay3,5,5,var0,HybridWithUncertaintyPropagation,0.805861
multichange,delay3,5,5,var0,HybridWithUncertaintyAndPenalty,0.900583
multichange,delay3,5,5,var0,HybridWithUncertaintyPropagationAndPenalty,0.890651
multichange,delay3,5,7,var1,Subtree,0.756207
multichange,delay3,5,7,var1,SubtreeWithUncertainty,0.805861
multichange,delay3,5,7,var1,SubtreeWithUncertaintyPropagation,0.801868
multichange,delay3,5,7,var1,SubtreeWithPenalty,0.768620
multichange,delay3,5,7,var1,SubtreeWithUncertaintyPropagationAndPenalty,0.766624
multichange,delay3,5,7,var1,ResponseTimeAnalysis,0.896966
multichange,delay3,5,7,var1,ResponseTimeAnalysisWithPenalty,0.896966
multichange,delay3,5,7,var1,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.914436
multichange,delay3,5,7,var1,HybridWithUncertainty,0.843102
multichange,delay3,5,7,var1,HybridWithUncertaintyPropagation,0.805861
multichange,delay3,5,7,var1,HybridWithUncertaintyAndPenalty,0.939361
multichange,delay3,5,7,var1,HybridWithUncertaintyPropagationAndPenalty,0.896615
multichange,delay3,5,7,var0,Subtree,0.756207
multichange,delay3,5,7,var0,SubtreeWithUncertainty,0.805861
multichange,delay3,5,7,var0,SubtreeWithUncertaintyPropagation,0.801868
multichange,delay3,5,7,var0,SubtreeWithPenalty,0.768620
multichange,delay3,5,7,var0,SubtreeWithUncertaintyPropagationAndPenalty,0.766624
multichange,delay3,5,7,var0,ResponseTimeAnalysis,0.896966
multichange,delay3,5,7,var0,ResponseTimeAnalysisWithPenalty,0.896966
multichange,delay3,5,7,var0,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.914436
multichange,delay3,5,7,var0,HybridWithUncertainty,0.843102
multichange,delay3,5,7,var0,HybridWithUncertaintyPropagation,0.805861
multichange,delay3,5,7,var0,HybridWithUncertaintyAndPenalty,0.939361
multichange,delay3,5,7,var0,HybridWithUncertaintyPropagationAndPenalty,0.896615
multichange,delay3,5,9,var0,Subtree,0.756207
multichange,delay3,5,9,var0,SubtreeWithUncertainty,0.805861
multichange,delay3,5,9,var0,SubtreeWithUncertaintyPropagation,0.801868
